0	0.00000000000000000000
1	0.07071067811865475172
2	0.10000000000000000555
3	0.12247448713915889962
4	0.14856334612503002690
5	0.16453287760160725806
6	0.17908396860653236216
7	0.19253848397623130051
8	0.21010029896154586160
9	0.22630334384537145742
10	0.24142135623730953675
11	0.25156365247678746933
12	0.26524580874978476164
13	0.27825600958684226782
14	0.27450926953261045593
15	0.28709999455101503640
16	0.29567956789604665779
17	0.30401711608261938746
18	0.31543220298989499417
19	0.32326069152165459730
20	0.33268275364159966001
21	0.34314557025032793591
22	0.35329866995827796661
23	0.36316802998908603861
24	0.37277618730012679338
25	0.36600831386461590844
26	0.37277618730012679338
27	0.38214284453576347067
28	0.38484311276382504596
29	0.39392294837139868457
30	0.40021905158752202336
31	0.40895764703142684082
32	0.40895764703142684082
33	0.41751338287215006284
34	0.42589727950435662951
35	0.43172733604581037259
36	0.43984038070768072259
37	0.44780646300934850990
38	0.45465477914615820554
39	0.46236569510757108414
40	0.46995010780312929111
41	0.47524004863244934116
42	0.47831165155399185673
43	0.47614175221297477814
44	0.48351011986545572308
45	0.48564709802918909487
46	0.49287338296568450335
47	0.49999523942524065623
48	0.50497053324714280542
49	0.50989728323251903852
50	0.51391099572157161735
51	0.51875284242453767458
52	0.52074521537446960551
53	0.52467594895424374268
54	0.52941935307564658153
55	0.53328615534876733228
56	0.53328615534876733228
57	0.53134080934443961297
58	0.53712512095628439646
59	0.54175953666022635957
60	0.54635464266564348623
61	0.54902853090749081932
62	0.55356330058127733995
63	0.55168945969501004267
64	0.54795254161554773908
65	0.55436725703706934976
66	0.56070859052333910100
67	0.56514964698446867875
68	0.56514964698446867875
69	0.56955607580524458822
70	0.56851893864599678530
71	0.56747990599815223423
72	0.57367631249994721632
73	0.57801774326013311001
74	0.58410237059560266015
75	0.58410237059560266015
76	0.59012426415736218832
77	0.59608532523384072377
78	0.60026470407573828680
79	0.60441518425593310226
80	0.61023666128068632108
81	0.61600312546517532741
82	0.62171610755611761423
83	0.62737706860116870811
84	0.63298740431264588491
85	0.63854844908614916132
86	0.64016809483306169604
87	0.64406147970686133952
88	0.64016809483306169604
89	0.63462124281363796463
90	0.64016809483306169604
91	0.64178365315272511982
92	0.64016809483306169604
93	0.64566729625563135109
94	0.64952771877269199763
95	0.64793146986559602141
96	0.65177848203372878988
97	0.65718053642363549738
98	0.65875437400135927746
99	0.65336533230196502942
100	0.65807795688775061471
101	0.65584881272547990161
102	0.65584881272547990161
103	0.66121761392546629654
104	0.66498776903435374841
105	0.66873666937389264486
106	0.66873666937389264486
107	0.67246467042164159711
108	0.67770185242269520565
109	0.67312663064957822812
110	0.67683045209982506396
111	0.67985934792814839422
112	0.68138080452647953322
113	0.68654997530334083145
114	0.68289887142169014567
115	0.68805663749496925874
116	0.68506398557014369644
117	0.69020557237472046630
118	0.68870361137810942598
119	0.68870361137810942598
120	0.69381822701419104682
121	0.69232410352756745819
122	0.69443617166258309048
123	0.69950887365726110989
124	0.70307372609510165873
125	0.70808455154530491882
126	0.71098031211331647050
127	0.71593580160836667314
128	0.71098031211331647050
129	0.71386432624720963513
130	0.71879993329176650185
131	0.72165269775417695275
132	0.72308622168296565746
133	0.72165269775417695275
134	0.72510869266330091332
135	0.72793673368742350949
136	0.72306349682420656411
137	0.72162992775229606313
138	0.72508603119063319564
139	0.72589950579627948724
140	0.72933537725471864199
141	0.72447154858104501063
142	0.72649016296956969718
143	0.72649016296956969718
144	0.73073134377762316571
145	0.72587686901235903836
146	0.72789158612757709488
147	0.73131809847379003475
148	0.73331786651046115821
149	0.73331786651046115821
150	0.72990074211734745635
151	0.73271028750733946389
152	0.73751978497593773110
153	0.73751978497593773110
154	0.73892252709118222409
155	0.74369185073838506295
156	0.74369185073838506295
157	0.74644948987209969182
158	0.75117102496181464844
159	0.74644948987209969182
160	0.74723970773629044828
161	0.74919697877524260576
162	0.74446292398888869180
163	0.74307064090988028671
164	0.74446292398888858077
165	0.74446292398888858077
166	0.74109719011347341411
167	0.74307064090988028671
168	0.74307064090988028671
169	0.74167574422408810708
170	0.74503886446973688340
171	0.74976928276785270722
172	0.75387951110885043082
173	0.75581958790299541562
174	0.75718842917051976116
175	0.76125860071149153985
176	0.76261767942336855519
177	0.76588884635375364951
178	0.76665902776696148724
179	0.76856684617846815488
180	0.77181279922317758135
181	0.77447031519636089225
182	0.77769162855231410703
183	0.78222460772607771418
184	0.78466234588179206710
185	0.78277276479734847481
186	0.78201845337625264243
187	0.78464140439860785570
188	0.78913446338915216316
189	0.79155092155905304452
190	0.79396002514829877583
191	0.79710257905334069850
192	0.79893770327956226129
193	0.80206075438312141035
194	0.79893770327956226129
195	0.80206075438312141035
196	0.80517169207667860231
197	0.80076862195627784846
198	0.80076862195627784846
199	0.80206075438312141035
200	0.80517169207667860231
201	0.80827065622947225076
202	0.81208484384891743701
203	0.80827065622947225076
204	0.81263307927593442237
205	0.81697220842899720417
206	0.81878286809238065569
207	0.82128841289599252562
208	0.82128841289599252562
209	0.82002657843837778451
210	0.82432679027022914831
211	0.82432679027022914831
212	0.82306961391206323597
213	0.82408303102446167632
214	0.82533866372194708561
215	0.82782436658385627481
216	0.82479887361099302190
217	0.82176224171591305545
218	0.82248010419551287331
219	0.82529059743268895488
220	0.82279723999000575763
221	0.82583006613659393214
222	0.82708304658422093780
223	0.82583006613659393214
224	0.82654439567555604285
225	0.82654439567555604285
226	0.82529059743268895488
227	0.82942871104189885845
228	0.82942871104189885845
229	0.83314604157261928918
230	0.83614133170662285899
231	0.83789095876268959717
232	0.83912593011306990665
233	0.83912593011306990665
234	0.83789095876268959717
235	0.83665416449354612638
236	0.83241763745882291214
237	0.83652049564989683361
238	0.83897306972153928850
239	0.84194763003287964587
240	0.84071680363016254578
241	0.83822200651555256457
242	0.83773787302838187419
243	0.83897306972153917748
244	0.84194763003287953484
245	0.84613644262012976949
246	0.84683364329562804684
247	0.84978068901178671624
248	0.85340937380886905395
249	0.85581354942562071209
250	0.85872977785824999852
251	0.85633378965497208846
252	0.85924825243048708057
253	0.85633378965497208846
254	0.86045257110238881904
255	0.85806139351510157809
256	0.85566353373592152209
257	0.85273681928567179877
258	0.85687289067708871659
259	0.86098909318827931969
260	0.86098909318827931969
261	0.86350167457096083101
262	0.86060161630504361518
263	0.85939750649800472626
264	0.86350167457096083101
265	0.86745752545970489233
266	0.86457073653731453255
267	0.86865046266524259533
268	0.87220064559483045930
269	0.87389688288279809836
270	0.87154259209555418053
271	0.87508104180363577296
272	0.87839525159519071806
273	0.87906686771398534486
274	0.88024407167804474827
275	0.88425148772066441971
276	0.88307962592528588264
277	0.88569784584681354733
278	0.88897247563607262322
279	0.88615577774933429467
280	0.88353891483351465475
281	0.88753145399870214671
282	0.88968069662635218542
283	0.89092542338067182150
284	0.88832261122448430424
285	0.89113246019471559212
286	0.88832261122448430424
287	0.88715612707167890161
288	0.88880533638640768501
289	0.89045149119819544392
290	0.89441317409179266207
291	0.89325464352394501333
292	0.89159523464454326636
293	0.89439480233331969394
294	0.89555185793605696087
295	0.89718563432595044294
296	0.89996781189154650971
297	0.90319070563292447318
298	0.90253704126434664001
299	0.90530277302911266180
300	0.90870977255760809754
301	0.90595444186873985704
302	0.90433650736524251457
303	0.90368367179343589424
304	0.90368367179343589424
305	0.90644590498609811657
306	0.90481068900065197980
307	0.90801639370149944686
308	0.91076548640727283956
309	0.91463918516677478188
310	0.91125435480717609238
311	0.91350630607055816057
312	0.91736843146172297736
313	0.91960541055290412338
314	0.92004646590213978730
315	0.92339906828332685151
316	0.92004646590213978730
317	0.91732518738941049019
318	0.91619562955034428153
319	0.92004646590213978730
320	0.91732518738941049019
321	0.91732518738941049019
322	0.91984593700921457593
323	0.92299942369061205305
324	0.91964536439091726372
325	0.92171972766031440294
