3.58	-1.9173	0.202799
3.59	-1.9152	0.216361
3.6	-1.91297	0.229562
3.61	-1.91061	0.242414
3.62	-1.90812	0.254928
3.63	-1.90551	0.267115
3.64	-1.90278	0.278986
3.65	-1.89993	0.290552
3.66	-1.89697	0.301823
3.67	-1.8939	0.312809
3.68	-1.89072	0.323521
3.69	-1.88743	0.333967
3.7	-1.88404	0.344157
3.71	-1.88055	0.354101
3.72	-1.87696	0.363808
3.73	-1.87327	0.373286
3.74	-1.86949	0.382543
3.75	-1.86562	0.391589
3.76	-1.86166	0.400431
3.77	-1.85761	0.409078
3.78	-1.85348	0.417536
3.79	-1.84926	0.425812
3.8	-1.84496	0.433916
3.81	-1.84058	0.441852
3.82	-1.83613	0.449629
3.83	-1.83159	0.457252
3.84	-1.82698	0.464729
3.85	-1.8223	0.472065
3.86	-1.81754	0.479266
3.87	-1.81271	0.486338
3.88	-1.80782	0.493287
3.89	-1.80285	0.500119
3.9	-1.79781	0.506838
3.91	-1.79271	0.51345
3.92	-1.78754	0.51996
3.93	-1.78231	0.526373
3.94	-1.77702	0.532693
3.95	-1.77166	0.538926
3.96	-1.76624	0.545075
3.97	-1.76076	0.551145
3.98	-1.75522	0.557141
3.99	-1.74962	0.563065
4	-1.74396	0.568923
4.01	-1.73824	0.574718
4.02	-1.73246	0.580454
4.03	-1.72663	0.586134
4.04	-1.72074	0.591762
4.05	-1.71479	0.597341
4.06	-1.70879	0.602876
4.07	-1.70274	0.608368
4.08	-1.69662	0.613822
4.09	-1.69046	0.61924
4.1	-1.68424	0.624625
4.11	-1.67797	0.629981
4.12	-1.67164	0.63531
4.13	-1.66526	0.640615
4.14	-1.65883	0.645899
4.15	-1.65234	0.651164
4.16	-1.64581	0.656413
4.17	-1.63921	0.661649
4.18	-1.63257	0.666874
4.19	-1.62588	0.672091
4.2	-1.61913	0.677301
4.21	-1.61233	0.682508
4.22	-1.60548	0.687714
4.23	-1.59858	0.69292
4.24	-1.59162	0.69813
4.25	-1.58461	0.703345
4.26	-1.57755	0.708568
4.27	-1.57044	0.7138
4.28	-1.56328	0.719044
4.29	-1.55606	0.724303
4.3	-1.54879	0.729577
4.31	-1.54147	0.734869
4.32	-1.5341	0.740181
4.33	-1.52667	0.745516
4.34	-1.51918	0.750874
4.35	-1.51165	0.756258
4.36	-1.50406	0.761671
4.37	-1.49642	0.767113
4.38	-1.48872	0.772587
4.39	-1.48096	0.778094
4.4	-1.47316	0.783637
4.41	-1.46529	0.789218
4.42	-1.45737	0.794838
4.43	-1.44939	0.800499
4.44	-1.44136	0.806203
4.45	-1.43327	0.811953
4.46	-1.42512	0.817749
4.47	-1.41691	0.823594
4.48	-1.40865	0.82949
4.49	-1.40032	0.835439
4.5	-1.39194	0.841442
4.51	-1.3835	0.847501
4.52	-1.37499	0.853619
4.53	-1.36642	0.859797
4.54	-1.35779	0.866037
4.55	-1.3491	0.872342
4.56	-1.34035	0.878712
4.57	-1.33153	0.885151
4.58	-1.32264	0.89166
4.59	-1.31369	0.898241
4.6	-1.30468	0.904895
4.61	-1.2956	0.911627
4.62	-1.28645	0.918436
4.63	-1.27723	0.925326
4.64	-1.26794	0.932298
4.65	-1.25858	0.939355
4.66	-1.24915	0.946498
4.67	-1.23965	0.953731
4.68	-1.23008	0.961054
4.69	-1.22043	0.968471
4.7	-1.21071	0.975983
4.71	-1.20091	0.983593
4.72	-1.19103	0.991303
4.73	-1.18108	0.999116
4.74	-1.17105	1.00703
4.75	-1.16094	1.01506
4.76	-1.15075	1.02319
4.77	-1.14048	1.03144
4.78	-1.13012	1.0398
4.79	-1.11968	1.04828
4.8	-1.10916	1.05688
4.81	-1.09854	1.0656
4.82	-1.08784	1.07444
4.83	-1.07705	1.08341
4.84	-1.06617	1.09251
4.85	-1.0552	1.10175
4.86	-1.04414	1.11112
4.87	-1.03298	1.12063
4.88	-1.02173	1.13028
4.89	-1.01037	1.14007
4.9	-0.998924	1.15001
4.91	-0.987374	1.1601
4.92	-0.975722	1.17034
4.93	-0.963966	1.18074
4.94	-0.952106	1.19129
4.95	-0.94014	1.20201
4.96	-0.928066	1.21289
4.97	-0.915882	1.22394
4.98	-0.903586	1.23515
4.99	-0.891178	1.24654
5	-0.878655	1.25811
5.01	-0.866015	1.26985
5.02	-0.853257	1.28178
5.03	-0.840379	1.29389
5.04	-0.827379	1.30619
5.05	-0.814255	1.31868
5.06	-0.801005	1.33136
5.07	-0.787627	1.34424
5.08	-0.774119	1.35732
5.09	-0.76048	1.3706
5.1	-0.746706	1.38409
5.11	-0.732797	1.39779
5.12	-0.71875	1.41169
5.13	-0.704562	1.42581
5.14	-0.690233	1.44015
5.15	-0.675759	1.4547
5.16	-0.661138	1.46947
5.17	-0.646369	1.48446
5.18	-0.631448	1.49968
5.19	-0.616374	1.51513
5.2	-0.601145	1.5308
5.21	-0.585758	1.5467
5.22	-0.57021	1.56284
5.23	-0.5545	1.5792
5.24	-0.538625	1.5958
5.25	-0.522583	1.61263
5.26	-0.506372	1.6297
5.27	-0.489989	1.64699
5.28	-0.473431	1.66453
5.29	-0.456697	1.68229
5.3	-0.439785	1.70029
5.31	-0.422691	1.71852
5.32	-0.405413	1.73697
5.33	-0.38795	1.75565
5.34	-0.3703	1.77456
5.35	-0.352459	1.79368
5.36	-0.334425	1.81302
5.37	-0.316197	1.83257
5.38	-0.297773	1.85233
5.39	-0.27915	1.87229
5.4	-0.260327	1.89244
5.41	-0.241301	1.91278
5.42	-0.222071	1.93329
5.43	-0.202634	1.95397
5.44	-0.182991	1.97482
5.45	-0.163138	1.9958
