0	1	1.27e-06	0	0
0.5	0.821022	-0.672135	0	0
1	0.393062	-0.974798	0	0
1.5	-0.106715	-1.00593	0	0
2	-0.626745	-1.12381	0	0
2.5	-1.32263	-1.83981	0	0
3	-2.79666	-4.86414	0	0
3.5	-8.18518	-24.4374	0	0
4	-64.779	-640.46	0	0
4.5	-28635.2	-1.28637e+07	0	0
5	-4.20862e+14	-5.10749e+23	0	0
5.5	-1.80743e+55	-1.22511e+90	0	0
6	-6.14812e+217	-inf	0	0
6.5	-inf	-inf	0	0
7	-inf	-inf	0	0
7.5	-inf	-inf	0	0
8	-inf	-inf	0	0
8.5	-inf	-inf	0	0
9	-inf	-inf	0	0
9.5	-inf	-inf	0	0
10	-inf	-inf	0	0
10.5	-inf	-inf	0	0
11	-inf	-inf	0	0
11.5	-inf	-inf	0	0
12	-inf	-inf	0	0
12.5	-inf	-inf	0	0
13	-inf	-inf	0	0
13.5	-inf	-inf	0	0
14	-inf	-inf	0	0
14.5	-inf	-inf	0	0
15	-inf	-inf	0	0
15.5	-inf	-inf	0	0
16	-inf	-inf	0	0
16.5	-inf	-inf	0	0
17	-inf	-inf	0	0
17.5	-inf	-inf	0	0
18	-inf	-inf	0	0
18.5	-inf	-inf	0	0
19	-inf	-inf	0	0
19.5	-inf	-inf	0	0
20	-inf	-inf	0	0
20.5	-inf	-inf	0	0
21	-inf	-inf	0	0
21.5	-inf	-inf	0	0
22	-inf	-inf	0	0
22.5	-inf	-inf	0	0
23	-inf	-inf	0	0
23.5	-inf	-inf	0	0
24	-inf	-inf	0	0
24.5	-inf	-inf	0	0
25	-inf	-inf	0	0
25.5	-inf	-inf	0	0
26	-inf	-inf	0	0
26.5	-inf	-inf	0	0
27	-inf	-inf	0	0
27.5	-inf	-inf	0	0
28	-inf	-inf	0	0
28.5	-inf	-inf	0	0
29	-inf	-inf	0	0
29.5	-inf	-inf	0	0
30	-inf	-inf	0	0
30.5	-inf	-inf	0	0
31	-inf	-inf	0	0
31.5	-inf	-inf	0	0
32	-inf	-inf	0	0
32.5	-inf	-inf	0	0
33	-inf	-inf	0	0
33.5	-inf	-inf	0	0
34	-inf	-inf	0	0
34.5	-inf	-inf	0	0
35	-inf	-inf	0	0
35.5	-inf	-inf	0	0
36	-inf	-inf	0	0
36.5	-inf	-inf	0	0
37	-inf	-inf	0	0
37.5	-inf	-inf	0	0
38	-inf	-inf	0	0
38.5	-inf	-inf	0	0
39	-inf	-inf	0	0
39.5	-inf	-inf	0	0
40	-inf	-inf	0	0
40.5	-inf	-inf	0	0
41	-inf	-inf	0	0
41.5	-inf	-inf	0	0
42	-inf	-inf	0	0
42.5	-inf	-inf	0	0
43	-inf	-inf	0	0
43.5	-inf	-inf	0	0
44	-inf	-inf	0	0
44.5	-inf	-inf	0	0
45	-inf	-inf	0	0
45.5	-inf	-inf	0	0
46	-inf	-inf	0	0
46.5	-inf	-inf	0	0
47	-inf	-inf	0	0
47.5	-inf	-inf	0	0
48	-inf	-inf	0	0
48.5	-inf	-inf	0	0
